Wavenumber,0,1,2,5,10,15,20,30
795.487,0.154449,0.137018,0.139347,0.160068,0.189384,0.202984,0.211145,0.219455
796.451,0.156063,0.137421,0.139493,0.159686,0.188498,0.202037,0.20996,0.218267
797.415,0.157613,0.138085,0.139773,0.15932,0.187761,0.201148,0.208535,0.217194
798.379,0.158915,0.138755,0.140151,0.158849,0.186962,0.200076,0.206949,0.216076
799.344,0.160079,0.139341,0.140572,0.158288,0.185951,0.19885,0.205543,0.214846
800.308,0.161241,0.139933,0.14099,0.157762,0.184802,0.197668,0.20456,0.213537
801.272,0.162394,0.140554,0.14137,0.157326,0.183763,0.196614,0.203883,0.212176
802.236,0.163566,0.141107,0.141653,0.156894,0.182954,0.195667,0.203203,0.210851
803.201,0.164828,0.141512,0.14179,0.156437,0.182211,0.194694,0.20228,0.209714
804.165,0.166162,0.141825,0.141846,0.155986,0.181356,0.193589,0.201083,0.208703
805.129,0.167432,0.142142,0.141924,0.155428,0.180417,0.192443,0.19975300000000001,0.207565
806.093,0.168521,0.142529,0.142051,0.154631,0.179463,0.191382,0.198405,0.206294
807.057,0.169456,0.143013,0.142196,0.153727,0.178463,0.190361,0.197078,0.205116
808.022,0.170414,0.143532,0.142333,0.153075,0.177437,0.189292,0.195881,0.204094
808.986,0.171589,0.144034,0.142522,0.152867,0.176476,0.188275,0.194934,0.203104
809.95,0.173002,0.144559,0.142864,0.152839,0.175595,0.187439,0.194091,0.202035
810.914,0.174462,0.145097,0.14328,0.15263,0.174793,0.186635,0.193098,0.200855
811.879,0.175765,0.145589,0.143608,0.152204,0.174071,0.185644,0.191969,0.199589
812.843,0.176933,0.146101,0.143896,0.151722,0.173368,0.184488,0.190918,0.19831
813.807,0.1781,0.146734,0.144252,0.151281,0.172628,0.183287,0.189974,0.197079
814.771,0.179262,0.147457,0.144624,0.150912,0.171803,0.182113,0.188954,0.195932
815.736,0.180401,0.148209,0.144967,0.150651,0.170861,0.181058,0.187835,0.194885
816.7,0.181609,0.149018,0.145338,0.150507,0.169946,0.180197,0.18683,0.193906
817.664,0.182897,0.149892,0.145741,0.150386,0.169235,0.179471,0.185997,0.192939
818.628,0.184104,0.150696,0.146128,0.150136,0.168602,0.178711,0.185135,0.191894
819.592,0.185102,0.15127,0.146501,0.149703,0.167795,0.177782,0.184105,0.190674
820.557,0.185969,0.151625,0.146871,0.149172,0.166852,0.176708,0.18293,0.189324
821.521,0.186917,0.151937,0.14718,0.148643,0.16597,0.175575,0.181686,0.188026
822.485,0.188051,0.152397,0.147412,0.148195,0.165183,0.174442,0.180477,0.186894
823.449,0.189272,0.153103,0.147788,0.147946,0.164462,0.173416,0.179357,0.185887
824.414,0.190441,0.154018,0.148522,0.147922,0.163831,0.172587,0.178299,0.184941
825.378,0.191546,0.154965,0.149414,0.147916,0.163221,0.17192,0.177305,0.184026
826.342,0.192658,0.155768,0.150059,0.147728,0.162521,0.171307,0.176419,0.183056
827.306,0.193769,0.156429,0.150382,0.147421,0.16176,0.170634,0.175591,0.181961
828.27,0.1948,0.157038,0.150621,0.14713,0.161035,0.169794,0.174655,0.180754
829.235,0.195705,0.157602,0.150956,0.146851,0.160345,0.168759,0.173548,0.17948
830.199,0.196529,0.15814,0.151405,0.146594,0.159649,0.167677,0.172442,0.178317
831.163,0.197421,0.158763,0.15195,0.146435,0.158991,0.166742,0.171528,0.177433
832.127,0.198503,0.159509,0.152529,0.146379,0.15842,0.165953,0.170754,0.176647
833.092,0.199671,0.160251,0.153035,0.146364,0.157884,0.165146,0.169921,0.175655
834.056,0.200703,0.160849,0.153431,0.146286,0.157317,0.164217,0.168939,0.174462
835.02,0.201516,0.161304,0.153747,0.146032,0.156657,0.163222,0.167889,0.173226
835.984,0.202198,0.161717,0.154017,0.145628,0.15582,0.162268,0.166857,0.171983
836.948,0.202895,0.162211,0.154327,0.145247,0.154885,0.161421,0.165884,0.170794
837.913,0.203688,0.162878,0.154786,0.145012,0.154099,0.160709,0.165003,0.169792
838.877,0.204486,0.163657,0.155343,0.144888,0.153526,0.160055,0.164163,0.168914
839.841,0.205211,0.16442,0.155872,0.144785,0.153006,0.159294,0.163267,0.167975
840.805,0.205973,0.165119,0.156377,0.144687,0.152437,0.158402,0.162299,0.16695
841.77,0.206857,0.165767,0.156891,0.144607,0.151835,0.157504,0.161317,0.165899
842.734,0.207763,0.166413,0.1574,0.144548,0.151262,0.15668,0.160398,0.164873
843.698,0.208614,0.167125,0.157956,0.144549,0.150776,0.155947,0.159623,0.163941
844.662,0.209481,0.167927,0.158632,0.144638,0.150366,0.155305,0.158985,0.163094
845.627,0.210456,0.168826,0.159425,0.144756,0.149981,0.154711,0.158345,0.162234
846.591,0.211516,0.169827,0.1603,0.144847,0.149609,0.154119,0.157579,0.161291
847.555,0.212574,0.170881,0.161224,0.144953,0.149252,0.153505,0.1567,0.160279
848.519,0.213632,0.171945,0.162152,0.14515,0.148878,0.152872,0.155818,0.159259
849.483,0.214839,0.173057,0.16306,0.145471,0.148479,0.152218,0.154996,0.158274
850.448,0.21639,0.174354,0.164048,0.145971,0.148122,0.151568,0.154232,0.157351
851.412,0.218393,0.176018,0.165367,0.146698,0.147885,0.151035,0.153529,0.156539
852.376,0.2208,0.178127,0.16717,0.147573,0.147792,0.150668,0.15287800000000001,0.155815
853.34,0.223605,0.180645,0.169401,0.148523,0.14785,0.150355,0.152271,0.155056
854.305,0.226957,0.18356,0.172008,0.14966,0.14809,0.150029,0.151782,0.154227
855.269,0.230956,0.186936,0.17506,0.15116,0.148517,0.149792,0.151473,0.153459
856.233,0.235567,0.190875,0.178632,0.153102,0.149117,0.149777,0.151264,0.152849
857.197,0.240709,0.195437,0.18275,0.155509,0.149888,0.15001,0.151059,0.152358
858.161,0.246196,0.200559,0.187413,0.15841,0.15086,0.150401,0.150901,0.151917
859.126,0.251701,0.205996,0.192476,0.161701,0.152059,0.150851,0.150873,0.151489
860.09,0.256873,0.211338,0.197526,0.165056,0.153412,0.15133,0.150954,0.151036
861.054,0.261362,0.216135,0.202038,0.168117,0.154729,0.151787,0.151055,0.150503
862.018,0.264808,0.219981,0.205618,0.170648,0.155808,0.152109,0.151068,0.149888
862.983,0.266806,0.222478,0.207975,0.172416,0.15648,0.152179,0.150845,0.149262
863.947,0.266986,0.223315,0.208894,0.173142,0.156607,0.151924,0.150257,0.148607
