Wavenumber,30,20,15,10,5,2,1,0,,,30,20,15,10,5,2,1,0,"10 pts SG smooth of ""30""","10 pts SG smooth of ""20""","10 pts SG smooth of ""15""","10 pts SG smooth of ""10""","10 pts SG smooth of ""5""","10 pts SG smooth of ""2""","10 pts SG smooth of ""1""","10 pts SG smooth of ""0"""
2713.33,0.0354272,0.0417034,0.0470307,0.05472,0.0687725,0.0844308,0.0888136,0.103624,,,0.0354305,0.0417061,0.0470303485714286,0.0547206942857143,0.0687760914285714,0.08443248,0.08881672,0.103619285714286,0.0354529337995338,0.0417261466200466,0.0470503006993007,0.0547565482517482,0.0688066582750583,0.0844320995337995,0.088849648018648,0.103616046620047
2714.3,0.0353982,0.0416457,0.0469139,0.05464,0.0686666,0.084462,0.0888899,0.103874,,,0.0353992028571428,0.04164216,0.0469154342857143,0.0546410628571428,0.0686715114285714,0.0844604314285714,0.0888875257142857,0.103878971428571,0.0354112615384615,0.0416597657342657,0.0469513547785548,0.054680934965035,0.0687164251748252,0.0844640937062937,0.0888978142191142,0.103927806526807
2715.26,0.0353781,0.041591,0.0468384,0.0545943,0.068617,0.0844871,0.08897,0.104181,,,0.03537642,0.0415913,0.0468415457142857,0.0545969142857143,0.0686161342857143,0.0844862171428571,0.0889681828571428,0.104189314285714,0.0353632871794872,0.0416085524475524,0.0468738391608392,0.0546185284382284,0.0686389312354312,0.084495965034965,0.0889626226107226,0.104247776223776
2716.23,0.0353389,0.0415554,0.0468115,0.0545743,0.0685865,0.0845136,0.0890495,0.10456,,,0.0353360971428571,0.04155936,0.0468104457142857,0.0545732885714286,0.0685832428571428,0.0845149971428571,0.0890500485714285,0.104558542857143,0.0353139041958042,0.041575131002331,0.0468278983682984,0.0545639244755245,0.0685823703962704,0.0845326764568765,0.0890517272727273,0.10455931002331
2717.19,0.0352722,0.0415515,0.0468038,0.0545409,0.068548,0.0845593,0.0891452,0.104929,,,0.0352723885714286,0.04155126,0.0468027542857143,0.0545386028571428,0.06854926,0.0845623685714286,0.0891471628571428,0.104923257142857,0.0352625337995338,0.0415475916083916,0.0468035358974359,0.0544981804195804,0.0685374020979021,0.0845653156177156,0.089153862004662,0.104852643356643
2718.15,0.0352023,0.0415457,0.0467982,0.0544668,0.0685124,0.0846257,0.0892675,0.105223,,,0.0352049742857143,0.0415430342857143,0.0468003342857143,0.0544659171428571,0.0685149628571428,0.08462546,0.0892687857142857,0.105218628571429,0.035209948018648,0.0415144074592075,0.0467851361305361,0.0544143445221445,0.0684916142191142,0.0845943377622378,0.0892632335664336,0.105136491841492
2719.12,0.0351513,0.0415072,0.0467898,0.0543515,0.0684759,0.0846785,0.0894039,0.105444,,,0.0351502542857143,0.0415051085714286,0.0467880857142857,0.0543478828571428,0.0684718285714286,0.0846711457142857,0.0894001371428571,0.105441342857143,0.0351637806526806,0.0414773713286713,0.0467623368298368,0.0543246680652681,0.0684443918414918,0.0846379934731935,0.0893904375291375,0.105424962703963
2720.08,0.0351101,0.0414363,0.0467488,0.0542048,0.0684048,0.0846862,0.0895269,0.105645,,,0.0351084285714286,0.0414350657142857,0.0467444114285714,0.0542031628571428,0.0683995028571428,0.0846829857142857,0.0895237885714286,0.105647571428571,0.0351280160839161,0.0414363058275058,0.0467224289044289,0.0542366766899767,0.0683978424242424,0.0847030060606061,0.0895373282051282,0.105715834498834
2721.05,0.0350818,0.0413577,0.0466654,0.0540787,0.0683129,0.0847031,0.0896529,0.10591,,,0.0350861371428571,0.0413618571428571,0.0466679628571429,0.05408788,0.0683190714285714,0.0847146628571428,0.08966022,0.105921228571429,0.0350995363636364,0.0413819153846154,0.0466570333333333,0.0541494151515151,0.0683487934731935,0.0847735951048951,0.0896870538461539,0.106001913752914
2722.01,0.035089,0.0413105,0.046581,0.0540443,0.0682758,0.084821,0.0898346,0.106293,,,0.0350909628571429,0.0413140828571428,0.04658418,0.0540503771428571,0.0682838142857143,0.0848288771428571,0.0898399314285714,0.106296857142857,0.0350772948717949,0.0413158484848485,0.0465759958041958,0.0540718703962704,0.0682994354312354,0.0848417743589743,0.0898285881118881,0.106298123543124
2722.98,0.0351037,0.0412853,0.0465071,0.0540656,0.0682971,0.0849968,0.0900393,0.106717,,,0.0350966971428571,0.04127924,0.0465016142857143,0.05405522,0.0682893857142857,0.0849839,0.0900287828571428,0.106702857142857,0.0350642484848485,0.0412573011655012,0.0464980571095571,0.0540193470862471,0.0682638804195804,0.0849242850815851,0.0899708074592075,0.10663310955711
2723.94,0.035075,0.0412309,0.0464181,0.0540357,0.0682869,0.0850955,0.0901721,0.10706,,,0.0350719742857143,0.0412261428571428,0.0464164114285714,0.0540285942857143,0.0682780628571428,0.0850837742857143,0.0901637,0.107051171428571,0.0350639529137529,0.0412224184149184,0.0464373333333333,0.0539966918414918,0.0682581344988345,0.0850406508158508,0.0901301114219114,0.107018862470862
2724.9,0.0350337,0.0411668,0.0463524,0.0539688,0.0682453,0.0851326,0.0902608,0.107365,,,0.0350401457142857,0.0411733057142857,0.0463605171428571,0.0539777057142857,0.0682528085714285,0.0851433571428571,0.09026944,0.107377771428571,0.0350759512820513,0.0412105561771562,0.0464045638694639,0.0539958531468531,0.0682871405594405,0.085189386013986,0.090313958974359,0.107437997668998
2725.87,0.0350459,0.041168,0.0463681,0.053962,0.0682755,0.0852604,0.0904312,0.107778,,,0.0350499971428571,0.0411745914285714,0.0463702685714286,0.05396758,0.0682844657142857,0.0852737371428571,0.0904408428571428,0.107789657142857,0.0350898990675991,0.0412124256410256,0.0464031501165501,0.0540016468531469,0.0683393421911422,0.0853507543123543,0.0905156006993007,0.107861226107226
2726.83,0.0351025,0.0412336,0.0464286,0.0540085,0.0683931,0.0855057,0.0907083,0.108296,,,0.0351008457142857,0.0412300342857143,0.0464232171428571,0.05400322,0.06838998,0.0855006257142857,0.0907063714285714,0.108289657142857,0.0350955648018648,0.0412235655011655,0.0464219554778555,0.0540034191142191,0.0683973629370629,0.0855098186480186,0.0907282356643356,0.108274312354312
2727.8,0.0351466,0.0412858,0.046472,0.0540364,0.0685091,0.0857397,0.0910046,0.10878,,,0.0351429914285714,0.0412791657142857,0.0464723171428571,0.0540333057142857,0.0685031514285714,0.0857296542857143,0.0909981714285714,0.108768942857143,0.0350975571095571,0.0412468212121212,0.0464469585081585,0.0540074657342657,0.0684587995337995,0.0856725118881119,0.0909602585081585,0.108688724941725
2728.76,0.0351406,0.0412884,0.0464992,0.0540354,0.0685709,0.0858928,0.0912551,0.109165,,,0.03513634,0.0412891971428571,0.0465011714285714,0.0540366514285714,0.0685692542857143,0.0858928,0.0912521085714286,0.109164057142857,0.0351027808857809,0.0412786191142191,0.0464705386946387,0.054024068997669,0.0685312053613054,0.085847993006993,0.0912168883449883,0.10911841025641
2729.72,0.035089,0.0412826,0.0465074,0.0540313,0.0685953,0.0860126,0.0914698,0.109515,,,0.0350906371428571,0.0412881885714286,0.0465027028571428,0.05403226,0.0685964057142857,0.08601686,0.0914730057142857,0.109520485714286,0.0351019067599068,0.041300737995338,0.0464810869463869,0.0540446993006993,0.06860322004662,0.0860223496503496,0.0914770202797203,0.109553382284382
2730.69,0.035046,0.0413003,0.0464708,0.0540353,0.0686183,0.0861467,0.0916936,0.109905,,,0.0350525485714286,0.0413007885714286,0.0464697285714286,0.05403674,0.0686223285714286,0.0861482257142857,0.0916985028571428,0.109909628571429,0.0350815636363636,0.0412973111888112,0.046465641958042,0.0540519177156177,0.0686482041958042,0.0861702328671329,0.0917125179487179,0.109970536130536
2731.65,0.0350467,0.0413082,0.0464184,0.0540474,0.068663,0.086293,0.091934,0.110346,,,0.0350465114285714,0.0413027657142857,0.0464241428571428,0.0540478628571428,0.0686653485714285,0.0862922028571428,0.0919312314285714,0.1103466,0.0350453468531469,0.0412715913752914,0.0464273736596737,0.0540412678321678,0.0686584435897436,0.0862881370629371,0.0919157417249417,0.110363205128205
2732.62,0.0350498,0.0412673,0.0463917,0.0540508,0.0687055,0.0864316,0.0921413,0.110795,,,0.0350435685714286,0.0412648828571428,0.0463907142857143,0.0540484342857143,0.0686998514285714,0.0864298685714286,0.0921359428571429,0.110792428571429,0.03501298997669,0.0412400862470862,0.0463845121212121,0.0540192529137529,0.0686534925407925,0.0863995543123543,0.0920978207459207,0.110745344988345
2733.58,0.0350162,0.041202,0.0463652,0.0540233,0.0686945,0.0865519,0.0922981,0.111202,,,0.0350141771428571,0.0412052314285714,0.0463592428571428,0.05402108,0.0686883971428571,0.0865492257142857,0.0922993257142857,0.111196342857143,0.0350040717948718,0.0412184221445221,0.0463568317016317,0.0539946906759907,0.0686580335664336,0.0865305342657343,0.0922770559440559,0.111133233100233
2734.55,0.0349795,0.0411649,0.0463249,0.0539703,0.0686446,0.0866635,0.0924495,0.111547,,,0.0349833742857143,0.0411667514285714,0.0463266314285714,0.05396976,0.0686478142857143,0.0866627114285714,0.0924503657142857,0.111543742857143,0.0350217578088578,0.0412113780885781,0.0463576037296037,0.0539755540792541,0.0686817603729604,0.0866905596736597,0.092468186013986,0.111529864801865
2735.51,0.0349969,0.0411709,0.0463263,0.0539231,0.0686416,0.0868072,0.0926263,0.111876,,,0.03500242,0.0411717228571428,0.0463333885714286,0.0539255085714286,0.06864982,0.08681296,0.0926263428571428,0.111881485714286,0.0350535696969697,0.0412132482517483,0.046386379020979,0.0539641459207459,0.0687188011655012,0.0868747195804196,0.0926749888111888,0.111931596736597
2736.47,0.0350804,0.0412133,0.0464047,0.0539193,0.0687338,0.087033,0.0928492,0.112273,,,0.0350814371428571,0.04121672,0.0464070142857143,0.0539242114285714,0.0687370914285714,0.08703924,0.0928548485714285,0.112281142857143,0.0350900198135198,0.0412182020979021,0.0464282463869464,0.053958855011655,0.0687651412587412,0.0870753955710956,0.092896841958042,0.112341020979021
2737.44,0.0351776,0.0412758,0.0465127,0.0539684,0.0688736,0.0873237,0.0931384,0.112758,,,0.0351717971428571,0.0412736142857143,0.0465080628571428,0.0539680657142857,0.0688672057142857,0.0873196628571428,0.0931400371428571,0.112755171428571,0.0351317965034965,0.041225651048951,0.04647018997669,0.0539627377622378,0.068829868997669,0.087289817016317,0.0931373762237762,0.112768296037296
2738.4,0.035224,0.0413022,0.0465759,0.0540226,0.068975,0.0875893,0.0934482,0.113256,,,0.0352202285714286,0.0412941514285714,0.0465707057142857,0.0540167114285714,0.06896786,0.0875811657142857,0.0934414285714285,0.113250514285714,0.0351775962703963,0.0412382053613054,0.0465111564102564,0.0539834937062937,0.0689221848484848,0.0875192144522144,0.093399972027972,0.113222554778555
2739.37,0.0352228,0.0412618,0.046574,0.054038,0.0690266,0.0877869,0.0937138,0.113725,,,0.0352253714285714,0.04126084,0.0465731771428571,0.0540360714285714,0.0690300371428571,0.0877862057142857,0.0937099085714286,0.113725171428571,0.0352178543123543,0.0412587850815851,0.0465494636363636,0.0540224193473193,0.0690342372960373,0.08776248997669,0.0936810342657343,0.113703102564103
2740.33,0.0352212,0.0412178,0.0465473,0.0540394,0.0691003,0.0879685,0.0939494,0.114187,,,0.0352235228571429,0.0412246142857143,0.0465506428571429,0.0540435314285714,0.06910702,0.0879735914285714,0.0939531457142857,0.114189142857143,0.035242737995338,0.0412857496503496,0.0465762701631702,0.0540688372960373,0.0691468079254079,0.0880118284382284,0.0939706195804196,0.114193946386946
2741.3,0.0352364,0.0412446,0.0465457,0.0540741,0.0692279,0.0881942,0.0942146,0.114662,,,0.0352363485714286,0.0412505742857143,0.0465492828571428,0.0540784114285714,0.0692275485714286,0.0881981514285714,0.0942200171428571,0.114663114285714,0.0352523328671329,0.0413115473193473,0.0465868976689977,0.054106693006993,0.0692469372960373,0.0882531020979021,0.0942551202797203,0.114674734265734
2742.26,0.0352585,0.0413371,0.0465801,0.0541412,0.0693628,0.0884647,0.0945253,0.115145,,,0.0352581314285714,0.04133626,0.0465798771428571,0.0541397514285714,0.0693591142857143,0.08846494,0.09452488,0.115145085714286,0.0352575904428904,0.0413317862470862,0.0465875675990676,0.0541269724941725,0.0693344305361305,0.0884734871794872,0.0945270839160839,0.115138363636364
2743.22,0.0352782,0.0414205,0.0466196,0.0541895,0.0694625,0.0887346,0.0948342,0.115618,,,0.0352770857142857,0.0414135485714286,0.0466169257142857,0.0541847,0.0694611285714286,0.0887327142857143,0.09482928,0.115615257142857,0.0352683214452215,0.0413498407925408,0.0465906678321678,0.0541351547785548,0.0694166226107226,0.0886744918414918,0.0947943344988345,0.115593617715618
2744.19,0.0352905,0.0414298,0.0466359,0.0541847,0.0695275,0.0889557,0.0950989,0.116062,,,0.0352904314285714,0.04142554,0.0466337057142857,0.0541821371428571,0.0695264971428571,0.0889499485714285,0.0950963028571428,0.116060885714286,0.0352830125874126,0.0413650445221445,0.0466039095571096,0.0541419713286713,0.0694969142191142,0.088868934032634,0.0950653186480186,0.116046046620047
2745.15,0.0353034,0.0413811,0.0466319,0.0541485,0.0695743,0.0891018,0.0953344,0.11649,,,0.0353044542857143,0.0413836371428571,0.04663136,0.0541493057142857,0.0695732628571428,0.0890953114285714,0.0953364314285714,0.116490942857143,0.0352985615384615,0.0413698137529137,0.0466254797202797,0.0541524564102564,0.0695740475524475,0.0890656221445221,0.0953349212121212,0.11649151981352
2746.12,0.0353257,0.0413402,0.0466361,0.0541325,0.0696311,0.0892138,0.095586,0.116928,,,0.0353248428571429,0.0413433028571428,0.0466391942857143,0.0541362028571428,0.06963386,0.08921986,0.0955896857142857,0.116930571428571,0.0353231018648019,0.0413682850815851,0.0466561715617716,0.0541740221445221,0.0696592044289044,0.0892730512820513,0.0956007827505827,0.116932503496503
2747.08,0.0353539,0.0413433,0.0466833,0.0541789,0.0697382,0.0894083,0.0958753,0.117391,,,0.0353521,0.0413425885714286,0.04668474,0.0541809657142857,0.06974024,0.08941874,0.0958735771428571,0.117389542857143,0.0353670981351981,0.0413830962703963,0.0467091372960373,0.0542241032634033,0.0697764855477855,0.0895088993006993,0.0958787916083916,0.117388286713287
2748.05,0.0353945,0.0413904,0.0467722,0.0542867,0.0699037,0.0897312,0.0961809,0.117864,,,0.03539678,0.0413903142857143,0.0467692685714286,0.05428496,0.0699020457142857,0.08972892,0.0961765714285714,0.1178598,0.0354297135198135,0.0414378713286713,0.0467974137529137,0.0543180745920746,0.0699412013986014,0.0897893167832168,0.0961918762237762,0.117878473193473
2749.01,0.035475,0.0414898,0.0468847,0.0544308,0.0701119,0.0901066,0.0965015,0.118349,,,0.0354801342857143,0.0414943514285714,0.0468870057142857,0.0544322142857143,0.0701146257142857,0.0901035828571428,0.0965056742857143,0.118352771428571,0.0355037398601399,0.0415365934731935,0.046918775990676,0.0544529587412587,0.0701497806526806,0.0901140431235431,0.0965496438228438,0.118406006993007
2749.97,0.0355963,0.0416508,0.0470369,0.0546064,0.0703664,0.0904852,0.0968863,0.118897,,,0.0355948257142857,0.0416532685714286,0.0470421971428571,0.0546094514285714,0.07036976,0.0904883028571428,0.0968926171428571,0.118905914285714,0.035581517016317,0.0416582319347319,0.0470548627039627,0.0546053871794872,0.070380196969697,0.0904613958041958,0.0969395405594405,0.118955128205128
2750.94,0.0356994,0.0418296,0.047218,0.0547922,0.070639,0.0908529,0.0973358,0.119515,,,0.03569274,0.0418257085714286,0.0472150428571428,0.0547896542857143,0.0706360171428571,0.09085104,0.0973346942857143,0.119512685714286,0.0356526995337995,0.0417750268065268,0.0471809552447552,0.0547460062937063,0.0705972090909091,0.0907934363636363,0.0973359668997669,0.119502312354312
2751.9,0.0357425,0.0419536,0.0473554,0.0549313,0.0708623,0.0911594,0.0977768,0.120106,,,0.0357432628571429,0.0419483457142857,0.0473497428571428,0.0549267057142857,0.0708593514285714,0.0911546342857143,0.0977727885714285,0.1200988,0.0357104016317016,0.0418742494172494,0.0472830146853147,0.0548610578088578,0.0707772151515151,0.0910799083916084,0.0977185396270396,0.120030090909091
2752.87,0.0357615,0.0419956,0.047411,0.0549965,0.0710037,0.0913761,0.098149,0.1206,,,0.0357644228571428,0.0419923942857143,0.0474085314285714,0.05499332,0.07099908,0.0913725171428571,0.0981449542857143,0.120596914285714,0.0357563172494173,0.0419548344988345,0.0473638335664336,0.0549566233100233,0.0709260289044289,0.0913227475524475,0.0980786233100233,0.120530911421911
2753.83,0.0357834,0.0419897,0.0474127,0.0550142,0.071065,0.09153,0.0984389,0.121011,,,0.0357799628571428,0.04199228,0.0474128285714286,0.0550146028571428,0.0710597714285714,0.0915291171428571,0.0984368085714285,0.121011085714286,0.0357933424242424,0.0420157799533799,0.0474268522144522,0.0550403235431235,0.071060096969697,0.0915455592074592,0.0984088314685315,0.120996941724942
2754.79,0.0358011,0.0420074,0.0474172,0.0550479,0.0711019,0.0916899,0.0986802,0.121389,,,0.0358025057142857,0.0420142571428571,0.0474233114285714,0.0550554514285714,0.07110994,0.0916966971428571,0.0986836371428571,0.121392942857143,0.0358270664335664,0.04206337995338,0.0474710034965035,0.0551149636363636,0.071189955011655,0.0917686382284382,0.0987008536130536,0.12141989044289
2755.76,0.0358476,0.0420901,0.0474797,0.0551564,0.0712311,0.0919349,0.098931,0.121783,,,0.0358530257142857,0.0420899542857143,0.0474837971428571,0.0551604542857143,0.0712424485714285,0.0919410371428571,0.0989347885714286,0.121785742857143,0.0358721617715618,0.0421176477855478,0.047508565967366,0.0551919643356643,0.0713286512820513,0.0920078498834499,0.0989606783216783,0.121809585081585
2756.72,0.0359395,0.0421992,0.0475841,0.0553104,0.0714755,0.0922648,0.0992093,0.122196,,,0.0359362,0.0421939885714286,0.0475776542857143,0.0553033457142857,0.0714712914285714,0.0922618514285714,0.0992076285714285,0.122193085714286,0.0359400093240093,0.0421966398601399,0.0475643755244755,0.0552888046620047,0.0714896606060606,0.0922770386946387,0.0992111277389277,0.122194664335664
2757.69,0.0360301,0.0422978,0.0476665,0.0554333,0.0717256,0.0926078,0.0994889,0.122599,,,0.0360267742857143,0.0422995314285714,0.0476623171428571,0.0554293485714286,0.0717180142857143,0.0926039257142857,0.0994854885714285,0.122596085714286,0.0360259678321678,0.0423008431235431,0.0476516487179487,0.0554096428904429,0.0716751517482517,0.0925773048951049,0.0994788918414918,0.12259672027972
2758.65,0.0361112,0.0424098,0.0477382,0.0555308,0.071921,0.0929265,0.0997631,0.122997,,,0.0361154342857143,0.0424137342857143,0.04774414,0.0555363885714286,0.0719221485714286,0.0929268685714286,0.0997638457142857,0.123000514285714,0.0361179048951049,0.0424147743589744,0.0477646237762238,0.0555402564102564,0.071876082983683,0.0928946601398601,0.0997805421911422,0.123018925407925
2759.62,0.0362134,0.0425389,0.0478593,0.0556547,0.0720898,0.0932287,0.100065,0.123429,,,0.0362151657142857,0.0425366371428571,0.0478634314285714,0.0556576057142857,0.0720907771428571,0.0932291457142857,0.100068214285714,0.123432085714286,0.0362070254079254,0.0425188522144522,0.047889303962704,0.0556614955710956,0.0720735986013986,0.0932098473193473,0.100112005827506,0.123454351981352
2760.58,0.0363179,0.0426429,0.0480206,0.0557916,0.0722467,0.0935179,0.100419,0.123893,,,0.0363136057142857,0.0426396,0.0480171285714286,0.0557874428571428,0.0722458342857143,0.0935167685714286,0.100422762857143,0.123891371428571,0.0362893247086247,0.042605168997669,0.0480134233100233,0.0557670372960373,0.0722487706293706,0.0935108843822844,0.100455515617716,0.123893846153846
2761.54,0.0363853,0.042706,0.0481647,0.0558942,0.072395,0.0937924,0.100812,0.124351,,,0.0363820514285714,0.0427052028571428,0.0481616571428571,0.0558902142857143,0.0723959171428571,0.0937917657142857,0.100811742857143,0.124348771428571,0.0363661226107226,0.0426825104895105,0.048134279020979,0.0558680235431235,0.0724034004662005,0.0937986594405594,0.100795677622378,0.12433075990676
2762.51,0.0364263,0.0427509,0.0482747,0.0559637,0.0725481,0.0940637,0.101187,0.124784,,,0.0364293257142857,0.0427513971428571,0.0482755057142857,0.0559652514285714,0.0725481171428571,0.0940654657142857,0.101181,0.124784428571429,0.0364411219114219,0.042763165034965,0.0482536191142191,0.0559755431235431,0.0725558319347319,0.0940797456876457,0.101124630536131,0.124762468531469
2763.47,0.0364895,0.0428096,0.0483692,0.0560478,0.0727087,0.0943507,0.10149,0.125199,,,0.0364938714285714,0.0428118028571429,0.0483694142857143,0.0560527457142857,0.0727085542857143,0.0943529714285714,0.101487171428571,0.125198742857143,0.0365151300699301,0.0428522825174825,0.0483642226107226,0.0560864212121212,0.0727158503496503,0.0943601741258741,0.101437234032634,0.125186247086247
2764.44,0.0365882,0.0429083,0.0484574,0.0561761,0.0728793,0.0946517,0.101737,0.125598,,,0.0365859714285714,0.0429109228571429,0.0484573657142857,0.0561772228571428,0.0728804057142857,0.0946493857142857,0.101738285714286,0.125596371428571,0.0365902333333333,0.0429501564102564,0.0484586459207459,0.0561948296037296,0.0728836433566434,0.0946447764568765,0.101730433566434,0.125598468531469
2765.4,0.0366847,0.0430475,0.048546,0.0563205,0.0730641,0.0949385,0.101977,0.125986,,,0.0366814428571429,0.04304858,0.0485468657142857,0.0563170114285714,0.0730639371428571,0.0949357485714285,0.101979314285714,0.125987885714286,0.0366747883449883,0.0430548955710956,0.048548182983683,0.0563046195804196,0.073064003030303,0.0949345925407925,0.102007895104895,0.126002333333333
2766.37,0.0367673,0.0431971,0.0486421,0.0564398,0.0732544,0.0952099,0.102244,0.126387,,,0.03676922,0.0431951114285714,0.04864036,0.0564377428571428,0.0732525657142857,0.09521338,0.102245542857143,0.126388971428571,0.0367738459207459,0.0431621888111888,0.0486523976689977,0.0564190785547785,0.0732608326340326,0.0952258144522144,0.10228293006993,0.126405237762238
2767.33,0.0368623,0.0433144,0.0487427,0.0565335,0.0734434,0.0954968,0.102545,0.126803,,,0.0368642457142857,0.04330996,0.0487424857142857,0.0565351714285714,0.0734443085714286,0.0954991742857143,0.102545514285714,0.126801457142857,0.0368788473193473,0.0432670836829837,0.0487739342657343,0.0565304365967366,0.0734652498834499,0.0955110573426573,0.102570363636364,0.126806582750583
2768.29,0.0369736,0.0433799,0.0488651,0.0566251,0.0736457,0.0957895,0.102869,0.127213,,,0.0369739942857143,0.0433788628571429,0.0488710657142857,0.0566270885714286,0.0736501314285714,0.09578668,0.102868485714286,0.127213171428571,0.0369755137529138,0.0433646836829837,0.048898727972028,0.0566282275058275,0.0736602151515151,0.0957801629370629,0.102873186480186,0.127202118881119
2769.26,0.0370824,0.0434259,0.0490291,0.0567186,0.0738653,0.0960506,0.103199,0.127614,,,0.03708126,0.0434294914285714,0.0490307028571429,0.0567169542857143,0.0738650685714285,0.0960495542857143,0.1032002,0.1276146,0.0370572447552448,0.0434486086247086,0.0490126995337995,0.0567088512820513,0.0738330757575758,0.0960231326340326,0.103180151515152,0.127592794871795
2770.22,0.0371653,0.0434968,0.0491849,0.0567948,0.0740545,0.0962756,0.103524,0.128001,,,0.0371621114285714,0.0434993457142857,0.0491770057142857,0.05679246,0.0740472742857143,0.0962761914285714,0.103521942857143,0.1279968,0.037125562004662,0.0435159461538462,0.0491097568764569,0.0567749337995338,0.0739828764568765,0.0962354801864802,0.103479792540793,0.127976869463869
2771.19,0.0372122,0.0435951,0.049264,0.0568537,0.0741683,0.0964722,0.103819,0.128362,,,0.0372116857142857,0.04359408,0.0492590114285714,0.0568554057142857,0.0741646057142857,0.0964699714285714,0.103815057142857,0.128362857142857,0.0371874179487179,0.0435794293706294,0.0491971263403263,0.0568368023310023,0.0741215806526807,0.0964260193473193,0.103772983682984,0.128352314685315
2772.15,0.0372502,0.0436936,0.04929,0.0569226,0.074246,0.0966412,0.104083,0.128734,,,0.0372511428571429,0.0436891171428571,0.0492923571428571,0.0569223685714286,0.0742495742857143,0.0966376342857143,0.104082228571429,0.128737857142857,0.037258241958042,0.0436655284382284,0.0492951445221445,0.0569151573426573,0.0742693174825175,0.0966222666666667,0.10407631002331,0.128735974358974
2773.12,0.0373124,0.043777,0.0493447,0.0570089,0.07437,0.0968094,0.104361,0.129144,,,0.0373118171428571,0.0437744714285714,0.0493477085714286,0.0570049057142857,0.07437372,0.0968091342857142,0.104363485714286,0.129139371428571,0.0373557291375291,0.043791744988345,0.0494208044289044,0.0570316958041958,0.0744443214452214,0.0968593286713287,0.104412745920746,0.129156044289044
2774.08,0.0374209,0.0438823,0.0494824,0.0571227,0.074581,0.0970452,0.104707,0.129574,,,0.03742462,0.04388932,0.0494872514285714,0.05712636,0.0745836742857143,0.0970527342857143,0.104710857142857,0.129572542857143,0.037486093006993,0.0439525235431235,0.0495777482517483,0.0571939673659674,0.074657082051282,0.0971572738927739,0.104793044289044,0.129626671328671
2775.04,0.0376046,0.044076,0.0497223,0.0573207,0.0748763,0.0974201,0.105146,0.13006,,,0.0376104114285714,0.0440834057142857,0.0497275542857143,0.0573300685714286,0.0748789914285714,0.0974288685714285,0.1051508,0.130070714285714,0.0376446715617716,0.0441314571095571,0.0497651347319347,0.057391951981352,0.0749106272727273,0.0975141627039627,0.105210216783217,0.130141680652681
2776.01,0.037849,0.0443427,0.050027,0.0576169,0.075222,0.0979177,0.105658,0.130655,,,0.0378465485714286,0.0443385771428571,0.0500233914285714,0.0576170457142857,0.0752205171428571,0.0979155571428571,0.105659114285714,0.130658942857143,0.0378240018648019,0.0443176538461538,0.0499805188811189,0.0576091463869464,0.0751968771561772,0.0979148107226107,0.105650442890443,0.130680934731935
2776.97,0.0380718,0.0445806,0.0502978,0.057916,0.0755528,0.0984193,0.106167,0.131287,,,0.0380641114285714,0.0445726114285714,0.0502887228571428,0.0579064685714286,0.0755478971428571,0.0984107028571428,0.106159628571429,0.131278942857143,0.0380110687645688,0.0445054312354312,0.0502118351981352,0.0578329512820513,0.0754942734265734,0.0983350911421911,0.106093608391608,0.131218466200466
2777.94,0.0382193,0.044736,0.0504781,0.058121,0.0758207,0.0988312,0.106584,0.131838,,,0.0382182885714286,0.0447348342857143,0.0504763942857143,0.05811494,0.0758185742857143,0.0988283714285714,0.106578685714286,0.131831228571429,0.0381856319347319,0.0446873235431235,0.0504391291375291,0.0580525990675991,0.0757771592074592,0.0987458386946387,0.106510731934732,0.131737804195804
2778.9,0.0383275,0.0448484,0.0506172,0.0582461,0.0760349,0.09916,0.106906,0.132284,,,0.0383332085714286,0.0448520171428571,0.0506232428571428,0.0582508828571428,0.07603652,0.0991612514285714,0.106909342857143,0.132283142857143,0.0383305452214452,0.0448537678321678,0.0506458344988345,0.0582524212121212,0.0760272526806527,0.0991211578088578,0.106877766899767,0.132234214452214
2779.86,0.0384442,0.0449709,0.0507843,0.0583762,0.0762294,0.0994453,0.107192,0.13268,,,0.0384444057142857,0.0449723314285714,0.0507876857142857,0.0583825771428571,0.0762312771428571,0.0994447857142857,0.107194142857143,0.132682657142857,0.0384433578088578,0.0450015344988345,0.0508256657342657,0.0584186832167832,0.0762390827505827,0.0994481081585081,0.10719027972028,0.132703163170163
2780.83,0.0385506,0.0451144,0.0509781,0.0585404,0.0764193,0.0997121,0.107462,0.133091,,,0.0385450371428571,0.0451138342857143,0.0509757171428571,0.0585384457142857,0.0764189228571428,0.0997134885714285,0.107458314285714,0.133094942857143,0.0385395671328671,0.0451423951048951,0.050984355011655,0.0585554198135198,0.0764229319347319,0.0997382540792541,0.107466864801865,0.133148557109557
2781.79,0.0386255,0.0452731,0.0511578,0.0586934,0.0765978,0.0999914,0.107711,0.133551,,,0.0386259714285714,0.0452740342857143,0.05115594,0.0586891657142857,0.07659588,0.0999935171428571,0.107711428571429,0.1335528,0.0386404878787879,0.045293144988345,0.0511351692307692,0.0586803335664336,0.0765973778554778,0.100024239393939,0.107739319347319,0.133593121212121
