Wavenumber,1
2199.4,0.0323858
2200.36,0.0327185
2201.33,0.0330627
2202.29,0.0330886
2203.26,0.0328941
2204.22,0.0327091
2205.19,0.0326336
2206.15,0.0325472
2207.11,0.0323744
2208.08,0.0323196
2209.04,0.0325277
2210.01,0.0327555
2210.97,0.0327247
2211.94,0.0325977
2212.9,0.0326982
2213.86,0.03293
2214.83,0.0329338
2215.79,0.0326463
2216.76,0.0322977
2217.72,0.0320116
2218.68,0.0317437
2219.65,0.0315858
2220.61,0.0317748
2221.58,0.0322883
2222.54,0.0328146
2223.51,0.0331722
2224.47,0.0333596
2225.43,0.0332916
2226.4,0.0329239
2227.36,0.0325263
2228.33,0.0323844
2229.29,0.0323706
2230.26,0.0323574
2231.22,0.0325937
2232.18,0.0330943
2233.15,0.0334403
2234.11,0.0334378
2235.08,0.0332951
2236.04,0.0332734
2237.01,0.0334828
2237.97,0.0338035
2238.93,0.0339096
2239.9,0.0335894
2240.86,0.0331444
2241.83,0.0330758
2242.79,0.0333318
2243.75,0.0334681
2244.72,0.0333605
2245.68,0.0331629
2246.65,0.0329745
2247.61,0.0329136
2248.58,0.033118
2249.54,0.0335941
2250.5,0.034195
2251.47,0.0346029
2252.43,0.0345763
2253.4,0.0343525
2254.36,0.034314
2255.33,0.0343935
2256.29,0.0343553
2257.25,0.0342301
2258.22,0.0340839
2259.18,0.0339591
2260.15,0.0340516
2261.11,0.0343726
2262.08,0.0346298
2263.04,0.0347223
2264,0.0347804
2264.97,0.0348327
2265.93,0.0348446
2266.9,0.0347991
2267.86,0.0346999
2268.82,0.0346077
2269.79,0.0345237
2270.75,0.0344304
2271.72,0.0344189
2272.68,0.0345142
2273.65,0.0346038
2274.61,0.0346878
2275.57,0.0348816
2276.54,0.035126
2277.5,0.0352469
2278.47,0.0352705
2279.43,0.0353105
2280.4,0.035318
2281.36,0.0352934
2282.32,0.0353688
2283.29,0.0355072
2284.25,0.0355775
2285.22,0.0356157
2286.18,0.0356792
2287.14,0.0357558
2288.11,0.0359055
2289.07,0.0361777
2290.04,0.0364441
2291,0.0365647
2291.97,0.0366147
2292.93,0.0367562
2293.89,0.0369734
2294.86,0.0371017
2295.82,0.0370848
2296.79,0.0370792
2297.75,0.0372603
2298.72,0.0375552
2299.68,0.0377226
2300.64,0.0377233
2301.61,0.0377578
2302.57,0.0379367
2303.54,0.0381786
2304.5,0.038414
2305.47,0.0386925
2306.43,0.0390531
2307.39,0.0394275
2308.36,0.0397294
2309.32,0.0398914
2310.29,0.0398775
2311.25,0.039823
2312.21,0.0399593
2313.18,0.0402886
2314.14,0.0406076
2315.11,0.0408432
2316.07,0.0411032
2317.04,0.0414988
2318,0.0420129
2318.96,0.0425102
2319.93,0.0428674
2320.89,0.0430195
2321.86,0.043034
2322.82,0.0431148
2323.79,0.0432617
2324.75,0.0433479
2325.71,0.0435412
2326.68,0.0440412
2327.64,0.044686
2328.61,0.0451621
2329.57,0.0453473
2330.54,0.0453803
2331.5,0.0455322
2332.46,0.0459219
2333.43,0.0464125
2334.39,0.0468024
2335.36,0.0470596
2336.32,0.0474151
2337.28,0.048134
2338.25,0.0489785
2339.21,0.049353
2340.18,0.0491119
2341.14,0.0486803
2342.11,0.0483031
2343.07,0.0478036
2344.03,0.0470691
2345,0.0463108
2345.96,0.0457775
2346.93,0.0455405
2347.89,0.045684
2348.86,0.0463565
2349.82,0.0476211
2350.78,0.0492802
2351.75,0.0508706
2352.71,0.0521498
2353.68,0.0533206
2354.64,0.0545549
2355.61,0.0555275
2356.57,0.0557664
2357.53,0.0556138
2358.5,0.0558771
2359.46,0.0564403
2360.43,0.0564454
2361.39,0.05574
2362.35,0.0550371
2363.32,0.0545306
2364.28,0.0537319
2365.25,0.0526262
2366.21,0.0517889
2367.18,0.0514635
2368.14,0.0514508
2369.1,0.051395
2370.07,0.0509748
2371.03,0.050271
2372,0.0496199
2372.96,0.0491686
2373.93,0.0489175
2374.89,0.0488483
2375.85,0.0488713
2376.82,0.0488557
2377.78,0.0488087
2378.75,0.0487646
2379.71,0.0487619
2380.67,0.0488253
2381.64,0.0489294
2382.6,0.0490436
2383.57,0.0491876
2384.53,0.0493579
2385.5,0.0495097
2386.46,0.0496204
2387.42,0.0496945
2388.39,0.0497837
2389.35,0.0499633
2390.32,0.0502297
2391.28,0.0505075
2392.25,0.0507302
2393.21,0.0508825
2394.17,0.0510287
2395.14,0.0512394
2396.1,0.051493
2397.07,0.0517172
2398.03,0.05188
2399,0.0520149
2399.96,0.0521751
2400.92,0.0523661
2401.89,0.052575
2402.85,0.0528184
2403.82,0.0530833
2404.78,0.0533326
2405.74,0.0535906
2406.71,0.0538811
2407.67,0.0541485
2408.64,0.0543528
2409.6,0.0545421
2410.57,0.054779
2411.53,0.0550624
2412.49,0.0553319
2413.46,0.0555316
2414.42,0.0556923
2415.39,0.0559137
2416.35,0.0562197
2417.32,0.056527
2418.28,0.0567791
2419.24,0.056979
2420.21,0.0571462
2421.17,0.0573396
2422.14,0.0576054
2423.1,0.0578776
2424.07,0.0580953
2425.03,0.058358
2425.99,0.05876
2426.96,0.0591989
2427.92,0.0595472
2428.89,0.0598291
2429.85,0.0600875
2430.81,0.0602948
2431.78,0.0604892
2432.74,0.0607587
2433.71,0.0610803
2434.67,0.0613997
2435.64,0.0617435
2436.6,0.0621106
2437.56,0.062431
2438.53,0.0626943
2439.49,0.0629847
2440.46,0.0633496
2441.42,0.063741
2442.39,0.0640815
2443.35,0.0643166
2444.31,0.0644621
2445.28,0.0645979
2446.24,0.06482
2447.21,0.0651902
2448.17,0.0656264
2449.13,0.0659599
2450.1,0.0661714
2451.06,0.0663979
2452.03,0.0667305
2452.99,0.0671362
2453.96,0.0675447
2454.92,0.0679338
2455.88,0.0683274
2456.85,0.0687121
2457.81,0.0689601
2458.78,0.0690156
2459.74,0.0691127
2460.71,0.0694784
2461.67,0.0699858
2462.63,0.0704158
2463.6,0.0707814
2464.56,0.0711627
2465.53,0.071511
2466.49,0.0717939
2467.46,0.0721011
2468.42,0.0724755
2469.38,0.0728382
2470.35,0.0731471
2471.31,0.0734295
2472.28,0.0737063
2473.24,0.0740101
2474.2,0.0743341
2475.17,0.0746225
2476.13,0.0749049
2477.1,0.0752392
2478.06,0.075584
2479.03,0.0759174
2479.99,0.0763001
2480.95,0.076694
2481.92,0.0769506
2482.88,0.0770686
2483.85,0.0772293
2484.81,0.0775472
2485.78,0.0779408
2486.74,0.0782614
2487.7,0.0785001
2488.67,0.0787603
2489.63,0.0790522
2490.6,0.0793054
2491.56,0.0795193
2492.53,0.079765
2493.49,0.0800706
2494.45,0.0803518
2495.42,0.0805222
2496.38,0.0806095
2497.35,0.0806792
2498.31,0.0807468
2499.27,0.0808296
2500.24,0.0809899
2501.2,0.0812656
2502.17,0.0816125
2503.13,0.0819576
2504.1,0.082265
2505.06,0.0825304
2506.02,0.0827485
2506.99,0.0829053
2507.95,0.0830112
2508.92,0.0831124
2509.88,0.0832351
2510.85,0.0833743
2511.81,0.0835559
2512.77,0.0838084
2513.74,0.084052
2514.7,0.0841689
2515.67,0.084226
2516.63,0.0844017
2517.6,0.0846765
2518.56,0.0849065
2519.52,0.0851117
2520.49,0.0853705
2521.45,0.0856147
2522.42,0.0857823
2523.38,0.0859852
2524.34,0.0863329
2525.31,0.0867223
2526.27,0.0869757
2527.24,0.08708
2528.2,0.0871486
2529.17,0.0872605
2530.13,0.0874429
2531.09,0.0876746
2532.06,0.0878715
2533.02,0.0880174
2533.99,0.0881998
2534.95,0.0884393
2535.92,0.0886727
2536.88,0.0888513
2537.84,0.0889735
2538.81,0.0891093
2539.77,0.0893193
2540.74,0.0895442
2541.7,0.0897162
2542.66,0.0898763
2543.63,0.0900722
2544.59,0.0902893
2545.56,0.0905371
2546.52,0.0908361
2547.49,0.0911038
2548.45,0.0912232
2549.41,0.0912356
2550.38,0.0913214
2551.34,0.0915417
2552.31,0.0917667
2553.27,0.0919161
2554.24,0.0920501
2555.2,0.0922206
2556.16,0.0924136
2557.13,0.0925752
2558.09,0.0926465
2559.06,0.0926051
2560.02,0.0924828
2560.99,0.092397
2561.95,0.0924722
2562.91,0.0926577
2563.88,0.092806
2564.84,0.0929125
2565.81,0.0930283
2566.77,0.0930709
2567.73,0.0929838
2568.7,0.0928699
2569.66,0.0928232
2570.63,0.0928378
2571.59,0.0928605
2572.56,0.0928548
2573.52,0.0928688
2574.48,0.0929497
2575.45,0.0930283
2576.41,0.093026
2577.38,0.0929612
2578.34,0.0928888
2579.31,0.0928367
2580.27,0.0928141
2581.23,0.0928236
2582.2,0.0928364
2583.16,0.0927985
2584.13,0.0927044
2585.09,0.0926165
2586.06,0.0925868
2587.02,0.092595
2587.98,0.0925697
2588.95,0.0924796
2589.91,0.0923817
2590.88,0.0923012
2591.84,0.0921767
2592.8,0.0920201
2593.77,0.091915
2594.73,0.091838
2595.7,0.0917226
2596.66,0.0916163
2597.63,0.0915951
2598.59,0.0916226
2599.55,0.0916146
2600.52,0.0915694
2601.48,0.0915316
2602.45,0.0915042
2603.41,0.0914693
2604.38,0.091404
2605.34,0.0912831
2606.3,0.0911488
2607.27,0.0910911
2608.23,0.0911186
2609.2,0.0911245
2610.16,0.0910006
2611.12,0.0907734
2612.09,0.0905937
2613.05,0.0905533
2614.02,0.0905797
2614.98,0.0905643
2615.95,0.0905052
2616.91,0.0904604
2617.87,0.0904371
2618.84,0.0903916
2619.8,0.0903039
2620.77,0.0902
2621.73,0.0901005
2622.7,0.0899994
2623.66,0.0898958
2624.62,0.0897944
2625.59,0.0897012
2626.55,0.0896414
2627.52,0.089622
2628.48,0.089609
2629.45,0.0895764
2630.41,0.0895139
2631.37,0.0894011
2632.34,0.0892455
2633.3,0.0891387
2634.27,0.0891669
2635.23,0.0892463
2636.19,0.0892311
2637.16,0.0891517
2638.12,0.0891262
2639.09,0.0891566
2640.05,0.0891803
2641.02,0.0891705
2641.98,0.089121
2642.94,0.0890507
2643.91,0.0890161
2644.87,0.0890396
2645.84,0.0890689
2646.8,0.0890618
2647.77,0.0890453
2648.73,0.0890408
2649.69,0.089014
2650.66,0.0889523
2651.62,0.088905
2652.59,0.0888874
2653.55,0.0888497
2654.52,0.0887863
2655.48,0.0887422
2656.44,0.088719
2657.41,0.0887033
2658.37,0.0887159
2659.34,0.0887604
2660.3,0.0888108
2661.26,0.0888553
2662.23,0.0888888
2663.19,0.0888751
2664.16,0.0887809
2665.12,0.0886537
2666.09,0.0885703
2667.05,0.08852
2668.01,0.0884534
2668.98,0.0883913
2669.94,0.0883661
2670.91,0.0883307
2671.87,0.0882361
2672.84,0.0881274
2673.8,0.0880565
2674.76,0.0879836
2675.73,0.0878744
2676.69,0.0877943
2677.66,0.087795
2678.62,0.087812
2679.59,0.0877801
2680.55,0.0877458
2681.51,0.0877711
2682.48,0.087826
2683.44,0.087855
2684.41,0.0878678
2685.37,0.0878883
2686.33,0.0878831
2687.3,0.0878306
2688.26,0.087778
2689.23,0.08775
2690.19,0.0877182
2691.16,0.0876841
2692.12,0.0876799
2693.08,0.0877117
2694.05,0.0877519
2695.01,0.087777
2695.98,0.087791
2696.94,0.0877944
2697.91,0.0877883
2698.87,0.0878153
2699.83,0.0879065
2700.8,0.0880217
2701.76,0.0880998
2702.73,0.088117
2703.69,0.0880978
2704.65,0.0880976
2705.62,0.088142
2706.58,0.0882054
2707.55,0.0882842
2708.51,0.0884132
2709.48,0.0885822
2710.44,0.0887158
2711.4,0.0887644
2712.37,0.0887732
2713.33,0.0888136
2714.3,0.0888899
2715.26,0.08897
2716.23,0.0890495
2717.19,0.0891452
2718.15,0.0892675
2719.12,0.0894039
2720.08,0.0895269
2721.05,0.0896529
2722.01,0.0898346
2722.98,0.0900393
2723.94,0.0901721
2724.9,0.0902608
2725.87,0.0904312
2726.83,0.0907083
2727.8,0.0910046
2728.76,0.0912551
2729.72,0.0914698
2730.69,0.0916936
2731.65,0.091934
2732.62,0.0921413
2733.58,0.0922981
2734.55,0.0924495
2735.51,0.0926263
2736.47,0.0928492
2737.44,0.0931384
2738.4,0.0934482
2739.37,0.0937138
2740.33,0.0939494
2741.3,0.0942146
2742.26,0.0945253
2743.22,0.0948342
2744.19,0.0950989
2745.15,0.0953344
2746.12,0.095586
2747.08,0.0958753
2748.05,0.0961809
2749.01,0.0965015
2749.97,0.0968863
2750.94,0.0973358
2751.9,0.0977768
2752.87,0.098149
2753.83,0.0984389
2754.79,0.0986802
2755.76,0.098931
2756.72,0.0992093
2757.69,0.0994889
2758.65,0.0997631
2759.62,0.100065
2760.58,0.100419
2761.54,0.100812
2762.51,0.101187
2763.47,0.10149
2764.44,0.101737
2765.4,0.101977
2766.37,0.102244
2767.33,0.102545
2768.29,0.102869
2769.26,0.103199
2770.22,0.103524
2771.19,0.103819
2772.15,0.104083
2773.12,0.104361
2774.08,0.104707
2775.04,0.105146
2776.01,0.105658
2776.97,0.106167
2777.94,0.106584
2778.9,0.106906
2779.86,0.107192
2780.83,0.107462
2781.79,0.107711
2782.76,0.107977
2783.72,0.108293
2784.69,0.108649
2785.65,0.108996
2786.61,0.10928
2787.58,0.10954
2788.54,0.109885
2789.51,0.11035
2790.47,0.110845
2791.44,0.111296
2792.4,0.111703
2793.36,0.112052
2794.33,0.112327
2795.29,0.112578
2796.26,0.112875
2797.22,0.113238
2798.18,0.113675
2799.15,0.114167
2800.11,0.114628
2801.08,0.114988
2802.04,0.115268
2803.01,0.115563
2803.97,0.115926
2804.93,0.116305
2805.9,0.116638
2806.86,0.116936
2807.83,0.117219
2808.79,0.117523
2809.76,0.117924
2810.72,0.118384
2811.68,0.118764
2812.65,0.119055
2813.61,0.119359
2814.58,0.119691
2815.54,0.120002
2816.51,0.120293
2817.47,0.120586
2818.43,0.120872
2819.4,0.121163
2820.36,0.121466
2821.33,0.12174
2822.29,0.121991
2823.25,0.122276
2824.22,0.12259
2825.18,0.122878
2826.15,0.123127
2827.11,0.123346
2828.08,0.123527
2829.04,0.123701
2830,0.123924
2830.97,0.124184
2831.93,0.124395
2832.9,0.124529
2833.86,0.124668
2834.83,0.124881
2835.79,0.125137
2836.75,0.125389
2837.72,0.125654
2838.68,0.125956
2839.65,0.126288
2840.61,0.126643
2841.58,0.127021
2842.54,0.127407
2843.5,0.127755
2844.47,0.128002
2845.43,0.128124
2846.4,0.128197
2847.36,0.128383
2848.32,0.12877
2849.29,0.129272
2850.25,0.129755
2851.22,0.130153
2852.18,0.130442
2853.15,0.130635
2854.11,0.13079
2855.07,0.130966
2856.04,0.131178
2857,0.131414
2857.97,0.131639
2858.93,0.131857
2859.9,0.132124
2860.86,0.13245
2861.82,0.132775
2862.79,0.133056
2863.75,0.133291
2864.72,0.133487
2865.68,0.133689
2866.64,0.133962
2867.61,0.134296
2868.57,0.134609
2869.54,0.134854
2870.5,0.135061
2871.47,0.135258
2872.43,0.135451
2873.39,0.135665
2874.36,0.135926
2875.32,0.136233
2876.29,0.136552
2877.25,0.136831
2878.22,0.137041
2879.18,0.137214
2880.14,0.137401
2881.11,0.137611
2882.07,0.137822
2883.04,0.138009
2884,0.138189
2884.97,0.138391
2885.93,0.138605
2886.89,0.138787
2887.86,0.138932
2888.82,0.13909
2889.79,0.139291
2890.75,0.139487
2891.71,0.139604
2892.68,0.139651
2893.64,0.139714
2894.61,0.139841
2895.57,0.14
2896.54,0.140142
2897.5,0.140272
2898.46,0.140436
2899.43,0.140639
2900.39,0.140838
2901.36,0.141
2902.32,0.141086
2903.29,0.14108
2904.25,0.141075
2905.21,0.141179
2906.18,0.141389
2907.14,0.141627
2908.11,0.141828
2909.07,0.141989
2910.04,0.142153
2911,0.142367
2911.96,0.142626
2912.93,0.142844
2913.89,0.142977
2914.86,0.143104
2915.82,0.143283
2916.78,0.143447
2917.75,0.143584
2918.71,0.143784
2919.68,0.144051
